Label,comment
U0001F611,"با همین حدود قیمتی می تونید یت 9 رو بخرید که عالیه اما اگر دنبال یه میان رده با این مشخصات هستین میت 10 لایت رو بگیرین که به صرفه تره 
قیمتش منو شوکه کرد انتظارم در حد میت 10 لایت بود ولی هواوی نشون داد برنامه ریزی کرده که گوشیهاشو گرونتر بفروشه و به افزایش قیمت دلار تو ایران هم توجهی نداره"
U0001F44D,گوشی خوبیه برا کسایی که زیاد با گوشی سرو کله نمیزنن فقط یه یکم باتریش ضعیفه که با این قیمت قابل چشم پوشیه پیشنهاد میکنم اگه بودجه تون در همین حده حتما همینو بگیرید.
U0001F914,"دوستان من mate 10 pro داشتم و بعد از 25 روز با 300 هزار تومان ضرر فروختمش.من نمیگم میت گوشی بدی هست و حتی میتونم بگم در مقایسه با نوت 8 هم سرعت سریعتر داره و هم جای اثر انگشت و سرعت عملکرد اثر انگشت بسیار سریعتر از نوت هست و در باتری هم واقعا خیلی بهتر از نوت 8 بود. ولی اصلا به امتیازهای dxo mark توجه نکنید.واقعا امتیاز 97 واسه میت خیلی زیاده و یه نظرم اگر میت 97 هست باید نوت جای 94، امتیاز 101 میگرفت‌. میت کمی صورت را تیره می کرد مخصوصا در حالت بوکه و در حالت سلفی خیلی صورت رو روشن میکرد و از طرفی یه خرده کارتونی میشد و در b612 اصلا نمیتونست نوت یا اس 8 پلاس رو شکست بده و عکسهای میت در b612 کمی حالت شطرنجی مانند میشد.ولی واقعا نوت در گرفتن عکسهای بوکه بهتر از میت هست و فقط تنها ایرادش این هست که بدکه در نوت بر خلاف میت باید در زوم 2 برابر گرفته بشه.در کل دوربین نوت واقعا بهتر از میت بود.قلم s pen نوت هم واقعا کاربردیه.از طرفی هوش مصنوعی میت در دوربینش خیلی تغییر چشم گیری ایجاد نمیکرد و نمیگه که هوش مصندعی میت الکی هست ولی هنوز خیلی جای پیشرفت داره‌.این از تجربه من در کار کردن با هر دو گوشی بود.حرفهام کاملا بدون تعصب و طرفداری بود چون هر دو گوشی رو داشتم.ممنون که وقتتون رو گذاشتید."
U0001F44E,این گوشی معرکس با همچین طراحیه زیبایی و این قیمت ارزش خرید بالایی داره اگه هواوی نبود شرکتایه دیگه سال ها این مدل از طراحیو 6 میلیون میفروختن
U0001F44D,"با سلام بنده مبدل برق را جدیدا خریدم در تست اولیه خوب جواب داده اما کار کردش رادر دراز مدت  امتحان نکرده ام.. پیشنهاد میدهم لطفا در بخش مشخصات نوشته شود  در زمان استفاده از مبدل برق از باطری ماشین، چه مدت زمان باطری جوابگو است. درچه بازه زمانی باید برای شارژ مجدد باطری ماشین. ب ماشین را روشن کرد. با تشکر همت اله صادقی"
U0001F44D,"یک سالی میشه این دستگاه رو دارم و واقعا راضیم
البته از دیجیکالا خریداری نکردم
جنس بدنه پلاستیک فشرده اس ولی از همون نگاه اول و هنگامی که دستگاه رو دست میگیرید کیفیت رو حس میکنید...اصلا و به هیچ وجه حس نمیکنید با کالای چینی طرف هستید
جمع و جوره و همه جا میشه ازش استفاده کرد...کافیه مقداری اب جوش داشته باشید
اسپرسو خوبی میده و فوم هم ناسبه
در کل دستگاه خوبیه...که اگه برای مصارف بیرون از خونه میخواید حتما پیشنهاد میکنم"
U0001F60D,"عمرمفید پایین.شاید باورتون نشه ولی من اصلا اهل نقد نیستم ولی این کالا مجبورم کرد برای آگاهی به مردم اینکارو انجام بدم این ماوس رو بخاطر حمایت از کالای ایرانی و قیمت مناسب اول برای خودم و بعد با تبلیغش برای همه همکارام از فروشگاه دی جی کالا و در مراحل مختلف سفارش گذاری کنم ولی نهایتا پنج روز کارکرد و الان پشتیبانی (که صدالبته خیلی مودب و خوش برخورد هستن) میگن حتما باید کالا و بصورت حضوری بیایید فلان نقطه از تهران و ..
که اگه بخواید زمان، هزینه سفر و بقیه موارد را محاسبه کنید اصلا ارزش نداره که وقت بذارید برای کالای بی کیفیتی که چندروز مهمونتون بوده و گفتن یه بنده خدایی داریم تو فلان پاساژ کرج که با ما ارتباط داره و کالای معیوبتون رو تحویل بدهید به ایشونم که گفتم فرمودند 12000 هزینه رفت و برگشت میگیریم تازه نماینده نبودن و پیک بودن!!!"
U0001F60D,"واقعا از هر نظر عالیه
 هنگام روشن کردن مقدار باطری رو بصورت صوتی اعلام می کنه"
U0001F44D,دوستانی که در مورد دوربین میگن.این گوشی p20lite نه p20 pro.بقیه رو گیج میکنید تو خرید.دوربین این بین بیان رده ها از کیفیت خوبی برخوردار و مثل پرچمدارای 2016از نظر امکانات هم دوربینش خوبه.رابط کاربریش هم بسیار روان ولی خب هنوز از نظر زیباشناسی جای کارداره هواوی.قیمتش این نیست باید حداقل 20 درصد کمتر باشه صبر کنید التهاب بازار ارز بخابه.برا کسایی که گوشی بی دردسر میخان انتخاب مناسبیه.استفاده از اندروید 8 بسیار کاره خوبیه.اما پردازنده جدیدتر هم هواوی داشت برا میانرده ها اما اینو کذاشت که جای سوال.
U0001F60D,خرید رو یکی از دوستان برای من انجام داد.راضی هستم و ارائه و بسته بندی محصول تمیز بود.نور و افکت متفاوته.ممنونم از دیجی کالا.
U0001F44D,اصلا شک نکنید تو خریدش.با این قیمت عالیه.پخش بو و ماندگاریشم خیلی خوبه.واقعا عجیبه با این قیمت.با اصلش برابری میکنه
U0001F614,"اصلا فکر خریدشم نکنید.خیلی بد.بدرد نخور.دستتون بوی سیر بگیره بهتره تا یه ساعت با این دستگاه بجنگید آخرم سیر له بشه،دستتون بازم بو بگیره و مجبور باشید سیرهای له شده رو از لابلای مشبکهای دستگاه پاک کنید و بشوریدش،خیلی زحمت بر و غیر قابل استفاده."
U0001F60D,ارزانترین موبایل با بهترین امکانات
U0001F4AE,خیلی عالی خیلی
U0001F614,"سلام
اگه تو فکر خریدن یک هدست یا هدفون هستید همینجا توقف کنید
این محصول رو واقا پیشنهاد میکنم
از روزی که به دستم رسیده واقا خودشو نشون داده الجی مثل همیشه عالیه
من از همچیش راضی ام هم وزن مناسب داره هم صدای عالی داره و خیلی چیز های دیگه که دیجی نگفته
فقط از گارانتیش ناراضی هستم که مال چند وقت پیشه و مدت زمانش هم گذشته خواهش میکنم به این موضوع رسیدگی کنید
با تشکر از دیجی کالا"
